full_text,label
sure,Monitoring_objective_values
yeah i cant change anything  We done ? ,Monitoring_objective_values
Im fine with it,Monitoring_objective_values
yeah i cant change anything  We done ? ,Monitoring_objective_values
yeah i cant change anything  We done ? ,Monitoring_objective_values
Same,Monitoring_objective_values
what is the highest factorofsafety you can get ? ,Monitoring_objective_values
Yeah I think that s the best we can get,Monitoring_objective_values
 1   75  and  6   07 ,Monitoring_objective_values
mass factorofsafety,Monitoring_objective_values
I mass fine with that,Monitoring_objective_values
yeah,Monitoring_objective_values
can you vut the mass by any chance ? ,Monitoring_objective_values
We are good now,Monitoring_objective_values
mass  1   97  factorofsafety  3   05 ,Monitoring_objective_values
Are you good with the results ? ,Monitoring_objective_values
im good,Monitoring_objective_values
agreed,Monitoring_objective_values
so close,Monitoring_objective_values
I mass good too,Monitoring_objective_values
maybe we should just call it good,Monitoring_objective_values
I mass ending it,Selected_design_parameter_values_for_objective(s)
alright,Monitoring_objective_values
i guess it s good,Monitoring_objective_values
good work,Monitoring_objective_values
good work,Monitoring_objective_values
good work,Monitoring_objective_values
good work,Monitoring_objective_values
were good,Monitoring_objective_values
good ? ,Monitoring_objective_values
good ? ,Monitoring_objective_values
good ? ,Monitoring_objective_values
Hello,Monitoring_objective_values
Hello,Monitoring_objective_values
Hello,Monitoring_objective_values
Hello,Monitoring_objective_values
Hello,Monitoring_objective_values
let s get this bread,Monitoring_objective_values
 ,Monitoring_objective_values
Try  15 ,Monitoring_objective_values
aight bet,Monitoring_objective_values
okay,Monitoring_objective_values
Hey  what factorofsafety  do you think would be good enough   1   5 - 2   25  ish ? ,Monitoring_objective_values
waaaaait my bad,Selected_design_parameter_values_for_objective(s)
More than  2  is excellent,Monitoring_objective_values
George ? ,Selected_design_parameter_values_for_objective(s)
sounds good,Monitoring_objective_values
yuh,Monitoring_objective_values
what about now ? ,Monitoring_objective_values
with a ratio of  4 ,Monitoring_objective_values
Hey whats the factorofsafety for your subsystem ? ,Monitoring_objective_values
Hey whats the factorofsafety for your subsystem ? ,Monitoring_objective_values
Hey whats the factorofsafety for your subsystem ? ,Monitoring_objective_values
Hey whats the factorofsafety for your subsystem ? ,Monitoring_objective_values
ok,Monitoring_objective_values
has anyone gotten a simulation besides poor as the results ? ,Monitoring_objective_values
ok,Monitoring_objective_values
has anyone gotten a simulation besides poor as the results ? ,Monitoring_objective_values
has anyone gotten a simulation besides poor as the results ? ,Monitoring_objective_values
bet,Monitoring_objective_values
has anyone gotten a simulation besides poor as the results ? ,Monitoring_objective_values
 9   09 ,Monitoring_objective_values
nah,Monitoring_objective_values
same,Monitoring_objective_values
 0   57 ,Monitoring_objective_values
Nvm I can see them,Monitoring_objective_values
It has been staying that when I change things though soi maybe I mass doing something wrong,Monitoring_objective_values
For the one I just ran I got  2   62 ,Monitoring_objective_values
huh I would ask a TA then ,Monitoring_objective_values
aight did you broadcast anything ? ,Monitoring_objective_values
the other values on our team are like between  2   5  and  5000 ,Monitoring_objective_values
What info do you have ? ,Monitoring_objective_values
yeah we are less than  3  but the factorofsafety is still   59   yikes,Monitoring_objective_values
Quality very good Nice ,Monitoring_objective_values
Quality very good Nice ,Monitoring_objective_values
Gotcha,Monitoring_objective_values
Quality very good Nice ,Monitoring_objective_values
is that your ideal dim ? ,Monitoring_objective_values
Yes,Monitoring_objective_values
quality looks very good so idk ? ,Monitoring_objective_values
I got factorofsafety  2  WITH  1   67  ms,Monitoring_objective_values
I made a design change to cut weight by   7  with similar factorofsafety,Monitoring_objective_values
Global quality looking bad though,Monitoring_objective_values
we almost there,Monitoring_objective_values
negative,Monitoring_objective_values
What were the values ? ,Monitoring_objective_values
Oh okay  Im trying to figure out what inputs I can get from people on the team,Monitoring_objective_values
I mean factorofsafety only needs to be greater than  2 ,Monitoring_objective_values
yeah,Monitoring_objective_values
i will see what i can do,Monitoring_objective_values
Perfect,Monitoring_objective_values
We need to increase factorofsafety somehow,Monitoring_objective_values
Any luck ? ,Monitoring_objective_values
Ok,Monitoring_objective_values
hey  just wondering  what are your inputs ? ,Monitoring_objective_values
What are your mass and factorofsafety values looking like now greater than ,Monitoring_objective_values
Cool,Monitoring_objective_values
mass,Monitoring_objective_values
  05  for mass,Monitoring_objective_values
i think you can see it in II  right ? ,Monitoring_objective_values
 2   03  for factorofsafety,Monitoring_objective_values
can get  2   62  factorofsafety with   01  extra mass,Monitoring_objective_values
ok,Monitoring_objective_values
make sure you update the broadcast as often as you can,Monitoring_objective_values
make sure you update the broadcast as often as you can,Monitoring_objective_values
make sure you update the broadcast as often as you can,Monitoring_objective_values
make sure you update the broadcast as often as you can,Monitoring_objective_values
Thats great,Monitoring_objective_values
yeah it can t be,Monitoring_objective_values
Yeah looking better,Monitoring_objective_values
Alright,Monitoring_objective_values
Yeah the mass looks like a problem,Monitoring_objective_values
The mass is our biggest issue,Monitoring_objective_values
ms  equals to  6   72   factorofsafety  equals to   2   01 ,Monitoring_objective_values
try going up by  1   try making it  41   42   43  ,Monitoring_objective_values
how will those affect your value,Monitoring_objective_values
Yes,Monitoring_objective_values
what s the mass factorofsafety of your subsystem ?  Mine currently is  0   99   9   09 ,Monitoring_objective_values
what s the mass factorofsafety of your subsystem ?  Mine currently is  0   99   9   09 ,Monitoring_objective_values
what s the mass factorofsafety of your subsystem ?  Mine currently is  0   99   9   09 ,Monitoring_objective_values
what s the mass factorofsafety of your subsystem ?  Mine currently is  0   99   9   09 ,Monitoring_objective_values
Yeah really,Monitoring_objective_values
Yes,Monitoring_objective_values
 0   52 ,Monitoring_objective_values
awesome,Monitoring_objective_values
how do I broadcast ? ,Monitoring_objective_values
yeah  lowest i ve gotten with an factorofsafety greater than  2 ,Monitoring_objective_values
factorofsafety  equals to   1215 ,Monitoring_objective_values
how about you ? ,Monitoring_objective_values
Broadcast your latest values,Monitoring_objective_values
now it says  2   03 ,Monitoring_objective_values
minimum mass and about  2   03  factorofsafety,Monitoring_objective_values
Broadcast the latest values,Monitoring_objective_values
U mean  0   672  ? ,Monitoring_objective_values
Broadcast the latest values,Monitoring_objective_values
sure,Monitoring_objective_values
the simulation results for me show the subsystem factorofsafety,Monitoring_objective_values
yeah try that,Monitoring_objective_values
just did ,Monitoring_objective_values
no  i mean  6   72 ,Monitoring_objective_values
awesome,Monitoring_objective_values
but  2   03  is good enough  we just gotta fix te weight now,Monitoring_objective_values
that factorofsafety is good since your part is pretty small,Monitoring_objective_values
 5   82 ,Monitoring_objective_values
 0   1   2   77 ,Monitoring_objective_values
any updates ? ,Monitoring_objective_values
check for broadcast ? ,Monitoring_objective_values
makes sense  I mass checking with the others to see who is using the most mass,Monitoring_objective_values
Okay  great,Monitoring_objective_values
Good,Monitoring_objective_values
Cool,Monitoring_objective_values
have you reached an ideal value for your part yet ? ,Monitoring_objective_values
is that your mass or factorofsafety value,Monitoring_objective_values
check out my latest broadcast  that looks like the best I can do,Monitoring_objective_values
what is your mass factorofsafety,Monitoring_objective_values
Sorry  I think my mass is  1   5 ,Monitoring_objective_values
what is your mass factorofsafety,Monitoring_objective_values
So we are in good range right now,Monitoring_objective_values
So we are in good range right now,Monitoring_objective_values
I mass just doing what he tells me tbh,Monitoring_objective_values
haha,Monitoring_objective_values
Yes  factorofsafety looking good,Monitoring_objective_values
who are you,Monitoring_objective_values
ok,Monitoring_objective_values
Ok my mass is down to  0   83  and my factorofsafety is  5   82 ,Monitoring_objective_values
Ok my mass is down to  0   83  and my factorofsafety is  5   82 ,Monitoring_objective_values
You ? ,Monitoring_objective_values
Ok my mass is down to  0   83  and my factorofsafety is  5   82 ,Monitoring_objective_values
Ok my mass is down to  0   83  and my factorofsafety is  5   82 ,Monitoring_objective_values
same sounds good,Monitoring_objective_values
hot dog,Monitoring_objective_values
Hey what do you have control over ? ,Monitoring_objective_values
we re at good pull your weight,Monitoring_objective_values
factorofsafety just went down,Monitoring_objective_values
ok,Monitoring_objective_values
aight,Monitoring_objective_values
about  12 ,Monitoring_objective_values
factorofsafety just went down,Monitoring_objective_values
havent found a combination better than   06  and  2   62 ,Monitoring_objective_values
what changed greater than ,Monitoring_objective_values
whats your weight at ? ,Monitoring_objective_values
and im kamran,Monitoring_objective_values
my part maintains factorofsafety equals to  2   06 ,Monitoring_objective_values
 12  kg ?  damn,Monitoring_objective_values
wait what did you change ? ,Monitoring_objective_values
thats great  im at  0   1   2   62 ,Monitoring_objective_values
did you change anything ?  greater than ,Monitoring_objective_values
We need factorofsafety to be around  1   5 ,Monitoring_objective_values
I didnt change anything,Monitoring_objective_values
ok,Monitoring_objective_values
yea,Monitoring_objective_values
did you broadcast your value ? ,Monitoring_objective_values
or just go get food cz i am hungry,Monitoring_objective_values
what is your factorofsafety and mass ? ,Monitoring_objective_values
alright,Monitoring_objective_values
Mine has an factorofsafety of  2   42 ,Monitoring_objective_values
Oh I ve got a different system factorofsafety  mine is about  2 ,Monitoring_objective_values
did you get factorofsafety as  1   81  ? ,Monitoring_objective_values
undo what you did,Monitoring_objective_values
what is your mass currently ? ,Monitoring_objective_values
What is your factorofsafety ? ,Monitoring_objective_values
did you get factorofsafety as  1   81  ? ,Monitoring_objective_values
 0   52 ,Monitoring_objective_values
im just telling you you need to start hustlin,Monitoring_objective_values
  06  and  2   63 ,Monitoring_objective_values
mass is  1   7  and factorofsafety is  3   5 ,Monitoring_objective_values
Oh ok mine just updated,Monitoring_objective_values
we are so close,Monitoring_objective_values
we are soooo close,Monitoring_objective_values
We got very good,Monitoring_objective_values
Yeah  the mass is huge otherwise,Monitoring_objective_values
what is your factorofsafety and mass ? ,Monitoring_objective_values
Ok,Monitoring_objective_values
perfect,Monitoring_objective_values
seems to be helping,Monitoring_objective_values
yeap,Monitoring_objective_values
for my subsystem ? ,Monitoring_objective_values
yes,Monitoring_objective_values
 2   08 ,Monitoring_objective_values
Sick  our engine is now excellent,Monitoring_objective_values
 2   08 ,Monitoring_objective_values
Ah I see,Monitoring_objective_values
for subsytsem,Monitoring_objective_values
Yeah it is in good range,Monitoring_objective_values
 2   42 ,Monitoring_objective_values
what did you just change ? ,Monitoring_objective_values
sounds good,Monitoring_objective_values
I think the previous dimensions had us at a  very good ,Monitoring_objective_values
on my screen it says quality is excellent,Monitoring_objective_values
Each part should be at  2 ,Monitoring_objective_values
seems like the sim values factorofsafety over weight as far as getting from  fair  to  good ,Monitoring_objective_values
something changed we were closer,Monitoring_objective_values
something changed we were closer,Monitoring_objective_values
Gotcha  This is harder than if we had a group chat  ,Monitoring_objective_values
something changed we were closer,Monitoring_objective_values
no boy we need both,Monitoring_objective_values
Ok,Monitoring_objective_values
factorofsafety is  1   92  and mass is  1   46 ,Monitoring_objective_values
Now Im at good  weights a bit high but factorofsafety is right on,Monitoring_objective_values
you can go,Monitoring_objective_values
yes,Monitoring_objective_values
currently my mass is  0   53 ,Monitoring_objective_values
now its  1   18 ,Monitoring_objective_values
My quality is at good right now  not sure if it shows the same thing for everyone,Monitoring_objective_values
for mass,Monitoring_objective_values
what have you been in control of ? ,Monitoring_objective_values
My quality is at good right now  not sure if it shows the same thing for everyone Send,Monitoring_objective_values
what are your input params besides the bore diam ? ,Monitoring_objective_values
it s at very good for me,Monitoring_objective_values
one sec,Monitoring_objective_values
That s what I mass altering,Monitoring_objective_values
now mass is  1   18 ,Monitoring_objective_values
mine says Very Good,Selected_design_parameter_values_for_objective(s)
mass is  1   18  and thats with both as low as they can get,Monitoring_objective_values
something happened to factorofsafety,Monitoring_objective_values
and factorofsafety ? ,Monitoring_objective_values
perfect,Monitoring_objective_values
what is your mass ? ,Monitoring_objective_values
yes,Monitoring_objective_values
sounds good,Monitoring_objective_values
are you broadcasting your latest values ?  and your factorofsafety is above  2  right ? ,Monitoring_objective_values
Same ,Monitoring_objective_values
whats your value right now ? ,Monitoring_objective_values
 2   04   no bene,Monitoring_objective_values
and factorofsafety ? ,Monitoring_objective_values
yeah,Monitoring_objective_values
K  what is your weight ? ,Monitoring_objective_values
Sure,Monitoring_objective_values
ah okk,Monitoring_objective_values
oh,Monitoring_objective_values
yeah,Monitoring_objective_values
how about increasing factorofsafety ? ,Monitoring_objective_values
 1   92 ,Monitoring_objective_values
its  1   92 ,Monitoring_objective_values
I just got my factorofsafety up to  9 ,Monitoring_objective_values
ms was  2   79 ,Monitoring_objective_values
and see what happens,Monitoring_objective_values
mass at  1   63   factorofsafety at  53   27 ,Monitoring_objective_values
have you lowered mass as much as you can ? ,Monitoring_objective_values
But my mass is like  0   9 ,Monitoring_objective_values
keeping factorofsafety at  2 ,Monitoring_objective_values
yeah i optimized mine as much as ic an,Monitoring_objective_values
yeah,Monitoring_objective_values
just above  2 ,Monitoring_objective_values
yeah i have no idea how it got changed lol,Monitoring_objective_values
But that also bumped up my mass like  0   3 ,Monitoring_objective_values
Hi Kamran,Monitoring_objective_values
Are you broadcasting those values ? ,Monitoring_objective_values
yes,Monitoring_objective_values
are you broadcasting the values giving that weight ? ,Monitoring_objective_values
I think the other designers have way too high factorofsafety s,Monitoring_objective_values
lets get this bread,Monitoring_objective_values
noooooooooooo,Monitoring_objective_values
NOOOOOO,Monitoring_objective_values
  2  missed,Monitoring_objective_values
I think the global factorofsafety is just the minimum value out of the  5  of us,Monitoring_objective_values
yes,Monitoring_objective_values
we have time,Monitoring_objective_values
i thought we are done ? ,Monitoring_objective_values
im at  0   22  and  2   02 ,Monitoring_objective_values
get you factor of safety as close to  2 ,Monitoring_objective_values
mass as low as possible,Monitoring_objective_values
do you have your factorofsafety as close to  2 ,Monitoring_objective_values
do you have your factorofsafety as close to  2  ? ,Monitoring_objective_values
Hello,Monitoring_objective_values
use  15  for now as I try to find better values on my end,Monitoring_objective_values
Need anything from me ? ,Monitoring_objective_values
Need anything from me ? ,Monitoring_objective_values
Need anything from me ? ,Monitoring_objective_values
thanks ,Monitoring_objective_values
mass  equals to   1   63  and factorofsafety  equals to   8  for that value,Monitoring_objective_values
yeah,Monitoring_objective_values
I ll check in with you on that in a sec,Monitoring_objective_values
got it ,Monitoring_objective_values
Thanks,Monitoring_objective_values
yes,Monitoring_objective_values
Thanks ,Monitoring_objective_values
Are they related ?  There is nothing in my design to indicate that they are,Monitoring_objective_values
okay,Monitoring_objective_values
Do you need any information from me ? ,Monitoring_objective_values
Do you need any information from me ? ,Monitoring_objective_values
Gotcha  We ve got to get our factorofsafety up to  1   5  if we re gonna get out of the poor category,Monitoring_objective_values
What is your current factorofsafety ? ,Monitoring_objective_values
and ,Monitoring_objective_values
Right now factorofsafety  equals to   2   01 ,Monitoring_objective_values
okay  I ll try using that now,Monitoring_objective_values
 85  right now,Monitoring_objective_values
Okay  I ll play around with it,Monitoring_objective_values
what is your current factorofsafety ? ,Monitoring_objective_values
I ll try it,Monitoring_objective_values
okay sounds good,Monitoring_objective_values
nvm,Monitoring_objective_values
My current factorofsafety is  7   69   what is yours ? ,Monitoring_objective_values
what about you ? ,Monitoring_objective_values
Ok ,Monitoring_objective_values
 1   35   I wonder who has  0   61 ,Monitoring_objective_values
smaller is better for me as well,Monitoring_objective_values
my current factorofsafety is  1   35   connecting rod designedr has  7   69   what do you have ? ,Monitoring_objective_values
my current factorofsafety is  1   35   connecting rod designedr has  7   69   what do you have ? ,Monitoring_objective_values
 2 ,Monitoring_objective_values
my current factorofsafety is  1   35   conrod has  7   69   what do you have ? ,Monitoring_objective_values
we should figure out who s factorofsafety is  0   44 ,Monitoring_objective_values
 2   01 ,Monitoring_objective_values
fair,Selected_design_parameter_values_for_objective(s)
piston has  2   01 ,Monitoring_objective_values
is your factorofsafety  0   44  ? ,Monitoring_objective_values
what is your current factorofsafety ? ,Monitoring_objective_values
what is your current factorofsafety ? ,Monitoring_objective_values
 2  is the max factorofsafety that we neeed,Monitoring_objective_values
Mine is  3   96 ,Monitoring_objective_values
its up to  1   7  now so getting there,Monitoring_objective_values
 45  is what I mass currently using  it s acceptable rn,Monitoring_objective_values
 2   16 ,Monitoring_objective_values
ok,Monitoring_objective_values
kool,Selected_design_parameter_values_for_objective(s)
nope my factorofsafety is  5625 ,Monitoring_objective_values
so it looks like our mass is killing us now,Monitoring_objective_values
Do you need anything from me ? ,Monitoring_objective_values
Do you need anything from me ? ,Monitoring_objective_values
No  do you need anything from me ? ,Monitoring_objective_values
Oh I see  yea I ll work on that now,Monitoring_objective_values
Do you need anything from me ? ,Monitoring_objective_values
okay,Monitoring_objective_values
how much mass is your part ? ,Monitoring_objective_values
great  thanks ,Monitoring_objective_values
Currently I mass at  7   69 ,Monitoring_objective_values
What s your sub-system mass now ? ,Monitoring_objective_values
how much mass is your part ? ,Monitoring_objective_values
how much mass is your part ? ,Monitoring_objective_values
 1   62  currently,Monitoring_objective_values
I mass using  85  so my mass now is  6   72 ,Monitoring_objective_values
okay thats nothing,Monitoring_objective_values
what s your factorofsafety,Monitoring_objective_values
 2 ,Monitoring_objective_values
what is your mass ? ,Monitoring_objective_values
because my part weighs so little  ill just focus on the factorofsafety,Monitoring_objective_values
okay that seems good,Monitoring_objective_values
its  3   24 ,Monitoring_objective_values
Hello  What parameters do you need from me,Monitoring_objective_values
Hello  What parameters do you need from me,Monitoring_objective_values
What is your factorofsafety ?  ,Monitoring_objective_values
whats your mass ? ,Monitoring_objective_values
yeah sounds good,Monitoring_objective_values
broadcasting,Monitoring_objective_values
 1   93  right now,Monitoring_objective_values
yeah,Monitoring_objective_values
my new factorofsafety is  3   24   did that affect yours at all ? ,Monitoring_objective_values
okay thats the most mass by far,Monitoring_objective_values
 0   11 ,Monitoring_objective_values
Noted,Monitoring_objective_values
connecting rod said their mass is  0   11 ,Monitoring_objective_values
my subsystem factorofsafety is reporting in the thousands  ? ,Monitoring_objective_values
awesome  thanks,Monitoring_objective_values
maybe just the mass  the broadcast has a very large mass,Monitoring_objective_values
sounds good,Monitoring_objective_values
what s your mass  ? ,Monitoring_objective_values
my mass is  0   52 ,Monitoring_objective_values
Sounds good,Monitoring_objective_values
There is no benefit for a factorofsafety over  2 ,Monitoring_objective_values
okay  my mass doesn t change that much so i can change to  20 ,Monitoring_objective_values
my factorofsafety is  2   01 ,Monitoring_objective_values
Try for a factorofsafety of  2  with minimum mass,Monitoring_objective_values
my factorofsafety is  2   01 ,Monitoring_objective_values
my factorofsafety is  2   01 ,Monitoring_objective_values
my factorofsafety is  2   01 ,Monitoring_objective_values
great,Monitoring_objective_values
Not from what I understand,Monitoring_objective_values
Factor of safety is minimum  So one of us has a factorofsafety of  1   Is it you ? ,Monitoring_objective_values
okay nice,Monitoring_objective_values
yes,Monitoring_objective_values
Factor of safety is minimum  So one of us has a factorofsafety of  1   Is it you ? ,Monitoring_objective_values
mine is  1   48 ,Monitoring_objective_values
Factor of safety is minimum  So one of us has a factorofsafety of  1   Is it you ? ,Monitoring_objective_values
Factor of safety is minimum  So one of us has a factorofsafety of  1   Is it you ? ,Monitoring_objective_values
okay we might need to increase your,Monitoring_objective_values
factorofsafety  equals to   2   04 ,Monitoring_objective_values
but I think we re struggling with factorofsafety now,Monitoring_objective_values
Yes,Monitoring_objective_values
we only need it to be above  2 ,Monitoring_objective_values
factorofsafety coz that s minimum,Monitoring_objective_values
yes,Monitoring_objective_values
is the factorofsafety a sum of our factorofsafety  ? ,Monitoring_objective_values
My current factorofsafety is also  1   35 ,Monitoring_objective_values
What s your factorofsafety right now ? ,Monitoring_objective_values
dont we just need above  2  though ? ,Monitoring_objective_values
what s your factorofsafety ? ,Monitoring_objective_values
the one all the way on top under global is for our whole team,Monitoring_objective_values
yeah working on it now,Monitoring_objective_values
Currently  2   95 ,Monitoring_objective_values
Get that up  That s the reason our overall is  1 ,Monitoring_objective_values
What are your mass and factorofsafety ? ,Monitoring_objective_values
oh true,Monitoring_objective_values
What are your mass and factorofsafety ? ,Monitoring_objective_values
I ll be on it,Monitoring_objective_values
its already over  2 ,Monitoring_objective_values
we are on good rn,Monitoring_objective_values
we need mass to be less than  3 ,Monitoring_objective_values
okay sounds good,Monitoring_objective_values
is your factorofsafety still  5000  ish ? ,Monitoring_objective_values
Okay,Monitoring_objective_values
with my current dimensions mass is  1   2  and factorofsafety is  15886   04 ,Monitoring_objective_values
can you get it above  2  ?  ,Monitoring_objective_values
mass  equals to   1   27   factorofsafety _ s equals to  13238 ,Monitoring_objective_values
Our factor of safety is greater than  2   which is excellent,Monitoring_objective_values
ill try,Selected_design_parameter_values_for_objective(s)
Wait   13000  for factorofsafety ? ,Monitoring_objective_values
Currently  3   2 ,Monitoring_objective_values
Your factorofsafety is huge,Monitoring_objective_values
Are you broadcasting it ? ,Monitoring_objective_values
excellent is above  2  but with mass lower than  2 ,Monitoring_objective_values
Yes  with that my factorofsafety is now  2   17 ,Monitoring_objective_values
so even with  2   01  factorofsafety we can get excellent,Monitoring_objective_values
Just did,Monitoring_objective_values
its  2700 ,Monitoring_objective_values
Yeah  I mass trying to figure that out  it seems really large,Monitoring_objective_values
okay nice,Monitoring_objective_values
what s your factor of safety currently,Monitoring_objective_values
Are you broadcasting,Monitoring_objective_values
What is your factorofsafety ? ,Monitoring_objective_values
yeah,Monitoring_objective_values
great  thanks ,Monitoring_objective_values
Are you broadcasting that ? ,Monitoring_objective_values
hahaha,Monitoring_objective_values
Mass is now  0   1 ,Monitoring_objective_values
What s your mass ? ,Monitoring_objective_values
What s your mass ? ,Monitoring_objective_values
Mass is now  0   1 ,Monitoring_objective_values
 1   2 ,Monitoring_objective_values
we just need our factorofsafety to be more than  2   ? ,Monitoring_objective_values
 6   72 ,Monitoring_objective_values
we need factorofsafety up a bit more now overall,Monitoring_objective_values
Ok  I mass at mass  equals to   1   01   and factorofsafety  equals to   2   03 ,Monitoring_objective_values
Yeah  factorofsafety hasn t been an issue for me  it s just mass is way too high,Tradeoff_between_objectives
is your factorofsafety still  2   01   ? ,Monitoring_objective_values
That s alright  as long as we have a factorofsafety above  2 ,Monitoring_objective_values
I mass at mass  equals to   1   01   and factorofsafety  equals to   2   03 ,Monitoring_objective_values
what s your factorofsafety  ? ,Monitoring_objective_values
whats your factorofsafety  ? ,Monitoring_objective_values
 2   01 ,Monitoring_objective_values
not sure whose is  1   79 ,Monitoring_objective_values
i have  1   7  factorofsafety with  58  mass,Monitoring_objective_values
 2   77 ,Monitoring_objective_values
do you know if each part has a specific factorofsafety requirement  ? ,Monitoring_objective_values
whats your factorofsafety  ? ,Monitoring_objective_values
It s just updated  now mass is  3   11  and factorofsafety is  2   07 ,Monitoring_objective_values
is your factorofsafety  1   79  ? ,Monitoring_objective_values
What is your factorofsafety ? ,Monitoring_objective_values
Right  Got mine to mass  equals to   1   01   and factorofsafety  equals to   2   03 ,Monitoring_objective_values
awesome,Monitoring_objective_values
re using now ? ,Monitoring_objective_values
do you know if each part has a specific factorofsafety requirement  ? ,Monitoring_objective_values
and yes I mass broadcasting that,Monitoring_objective_values
Have you changed your values any ? ,Monitoring_objective_values
do you know if each part has a specific factorofsafety requirement  ? ,Monitoring_objective_values
Aim for factorofsafety to be above  2  while minimizing mass,Monitoring_objective_values
yes  as high as we can get factorofsafety the better,Monitoring_objective_values
and one sec for the other one,Selected_design_parameter_values_for_objective(s)
Are you broadcasting ? ,Monitoring_objective_values
i talked to the TA and the factorofsafety of our part is just an estimate of the whole thing  In other words  that number doesn t relate to a single person t part apparently,Monitoring_objective_values
okay ,Monitoring_objective_values
 person s,Selected_design_parameter_values_for_objective(s)
mass is currently  1   53  and factorofsafety  2   01 ,Monitoring_objective_values
What are your values ? ,Monitoring_objective_values
 1   48   my mass is so small im just trying to increase my factorofsafety,Monitoring_objective_values
What s your mass rn ? ,Monitoring_objective_values
okay,Monitoring_objective_values
okay,Monitoring_objective_values
What s your mass rn ? ,Monitoring_objective_values
I had factorofsafety  1   35  and mass equals to  0   93  in that run,Monitoring_objective_values
What s your mass rn ? ,Monitoring_objective_values
 1   12 ,Monitoring_objective_values
What is your current factorofsafety ? ,Monitoring_objective_values
oh okay,Monitoring_objective_values
mass  equals to   4   factorofsafety  equals to   2   4 ,Monitoring_objective_values
difference of about  0   1 ,Monitoring_objective_values
You re pretty solid,Monitoring_objective_values
what s your mass,Monitoring_objective_values
K  I mass at  4 ,Monitoring_objective_values
 58 ,Monitoring_objective_values
Check the top of the second page of the handout,Monitoring_objective_values
Yeah  I mass leaving mine as is for now  Trying to figure out why our total mass is so high ,Monitoring_objective_values
What is your mass ? ,Monitoring_objective_values
Yup ,Selected_design_parameter_values_for_objective(s)
 7   4 ,Monitoring_objective_values
mass  1   24 ,Monitoring_objective_values
its huge its  15886 ,Monitoring_objective_values
We re good,Monitoring_objective_values
What is your factorofsafety and mass at currently ? ,Monitoring_objective_values
and factorofsafety ? ,Monitoring_objective_values
We re good ,Monitoring_objective_values
 2   01  still,Monitoring_objective_values
We re good,Monitoring_objective_values
What is your factorofsafety and mass at currently ? ,Monitoring_objective_values
we are in excellent rn,Monitoring_objective_values
We re good,Monitoring_objective_values
okay sweet,Monitoring_objective_values
what s your factorofsafety ? ,Monitoring_objective_values
Don t change anything,Monitoring_objective_values
Are your values finalized ?  I see we are at excellent now ,Monitoring_objective_values
Don t change anything,Monitoring_objective_values
Hi  what the values you are using ? ,Monitoring_objective_values
Are your values finalized ?  I see we are at excellent now ,Monitoring_objective_values
Don t change anything,Monitoring_objective_values
Are your values finalized ?  I see we are at excellent now ,Monitoring_objective_values
Don t change anything,Monitoring_objective_values
do you know why ? ,Monitoring_objective_values
We re done,Monitoring_objective_values
We re done,Monitoring_objective_values
we are tryin to cut down on mass right now,Monitoring_objective_values
We re done,Monitoring_objective_values
now its  1   67 ,Monitoring_objective_values
yeet,Monitoring_objective_values
We re done,Monitoring_objective_values
I adjusted my numbers  mass is now  0   16  factorofsafety is  4   66 ,Monitoring_objective_values
factorofsafety  equals to   2   mass  equals to   6   72 ,Monitoring_objective_values
The mass increased alot do you know why,Monitoring_objective_values
right now we need to focus on mass,Monitoring_objective_values
Ok looks like we re good,Monitoring_objective_values
actually,Monitoring_objective_values
sounds good,Monitoring_objective_values
Don t touch anything  We re in EXCELLENT,Monitoring_objective_values
Don t change anything,Monitoring_objective_values
Don t touch anything  We re in EXCELLENT,Monitoring_objective_values
Don t touch anything  We re in EXCELLENT,Monitoring_objective_values
Don t change anything,Monitoring_objective_values
Don t touch anything  We re in EXCELLENT,Monitoring_objective_values
Great,Monitoring_objective_values
looks like we re good,Monitoring_objective_values
looks like we re good,Monitoring_objective_values
sounds good,Monitoring_objective_values
What is your factorofsafety right now ? ,Monitoring_objective_values
Sweet ,Monitoring_objective_values
my mass is  1   27  already,Monitoring_objective_values
Someone just screwed it up  Now we re in very good,Monitoring_objective_values
Someone just screwed it up  Now we re in very good,Monitoring_objective_values
Someone just screwed it up  Now we re in very good,Monitoring_objective_values
Someone just screwed it up  Now we re in very good,Monitoring_objective_values
what s your current factorofsafety,Monitoring_objective_values
Did your values just change ? ,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
mine is  29 ,Selected_design_parameter_values_for_objective(s)
how does dc affect mass and factor of safety,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
Yea  nvm we re good i think,Monitoring_objective_values
i think i changed it to excellent,Monitoring_objective_values
 2   01 ,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
its  1   52  with that,Monitoring_objective_values
Did you change your broadcast ? ,Monitoring_objective_values
i changed to excellent,Monitoring_objective_values
Ok,Monitoring_objective_values
are you still updating mass ?  we were in excellent,Monitoring_objective_values
Did you change your broadcast ? ,Monitoring_objective_values
are you still updating mass ?  we were in excellent,Monitoring_objective_values
We re a little above the mass but otherwise good,Monitoring_objective_values
okay,Monitoring_objective_values
I can give a factorofsafety equals to  6  with mass  equals to   0   4 ,Monitoring_objective_values
Our mass is too high again,Monitoring_objective_values
