full_text,label
tH doesn t effect me  can you try decreasing pistonborediameter,Providing_information
Im at the lowest possible on my sim list,Providing_information
Lost a great deal on factorofsafety ,Providing_information
Same here  Mass has a huge effect  because we need it under  2  kg to get  excellent ,Providing_information
factorofsafety is good just decrease mass,Providing_information
okay,Providing_information
 2   31  to  25   99 ,Providing_information
factorofsafety is good just decrease mass,Providing_information
that s okay  factorofsafety is still close to  2 ,Providing_information
factorofsafety is good just decrease mass,Providing_information
If I increase flywheel the thickness  and diameter  the mass increases  but the factorofsafety decreases ,Providing_information
I need to find two fitting ratios  r 2  and r 3   As these are increased  the both the mass and factorofsafety decrease,Providing_information
I don t have control over any diameters,Providing_information
factorofsafety is good just decrease mass,Providing_information
my factorofsafety is the lowest at  2   03   so you can probably make it even smaller if possible,Providing_information
rn my mass is  6   5  and factorofsafety is  2   09 ,Providing_information
I can control t 1  and r 1   let me know if you would like me to change it to see how it effects your numbers ,Providing_information
rn my mass is  6   5  and factorofsafety is  2   09 ,Providing_information
I ve changed to the lowest mass acceptable for fs  greater than   2  for the piston,Providing_information
I can control t 1  and r 1   let me know if you would like me to change it to see how it effects your numbers ,Providing_information
gotcha  I put mine at the lowest value to check it and the factorofsafety is good now,Providing_information
rn my mass is  6   5  and factorofsafety is  2   09 ,Providing_information
bearingoffset and dc,Providing_information
I can control t 1  and r 1   let me know if you would like me to change it to see how it effects your numbers ,Providing_information
mine is  2   09 ,Providing_information
my factorofsafety is also  2   09 ,Providing_information
thats a double negative then right  Can you see the power components  I know we have to satisfy minimums for some specs,Providing_information
pistonborediameter  flywheeldiameter  and flywheelthickness,Providing_information
gotcha  my factorofsafety stays realtivcly high with low mass so I shouldn t have too mcuh effect on overall weight,Providing_information
it is the smallest it can be,Providing_information
i have  2   7  factorofsafety and  57  mass,Providing_information
It s the smae tradeoff for everyone,Providing_information
we are very close to gettin gabove factorofsafety  equals to  2    but see if you have any combinations that have a factorofsafety right above  2  but the lowest possibole mass,Providing_information
Same here  Mass has a huge effect  because we need it under  2  kg to get  excellent ,Providing_information
we are very close to gettin gabove factorofsafety  equals to  2    but see if you have any combinations that have a factorofsafety right above  2  but the lowest possibole mass,Providing_information
 bearing support offset and crank pin diameter ,Providing_information
we are very close to gettin gabove factorofsafety  equals to  2    but see if you have any combinations that have a factorofsafety right above  2  but the lowest possibole mass,Providing_information
we are very close to gettin gabove factorofsafety  equals to  2    but see if you have any combinations that have a factorofsafety right above  2  but the lowest possibole mass,Providing_information
mine is at  1   45  now,Providing_information
 bearing support offset and crank pin diameter ,Providing_information
 bearing support offset and crank pin diameter bearing support offset and crank pin diameter ,Providing_information
frick my mass is  57 ,Providing_information
whats the lightest you can go with fs  greater than   2 ,Providing_information
It s the same tradeoff for everyone,Providing_information
i am interested in the crankshaft bearing offset by another designer,Providing_information
okay I don t need either of those in my analysis,Providing_information
I have an factorofsafety of  1   45  now  I ll try increasing the diameter,Providing_information
and i adjust the flywheel thickness and shaft diameter,Providing_information
I have t 1   L  and r,Providing_information
Makes sense  the connecting rod probably has more impact on factorofsafety than mass,Providing_information
That effects me as well,Providing_information
yeah thats the totla,Providing_information
It s the same tradeoff for everyone,Providing_information
Isn t a factor of safety of  2  considered outstanding  most of mine are in the hundreds ,Providing_information
the closest factorofsafety I have above  2  is  3   78   I ll try broadcasting it,Providing_information
it looks like my factor of safety is the lowest at  2   03   so if you need to make yours lighter and reduce the factor of safety  that would be ideal,Providing_information
minimum mass that has factorofsafety  greater than   2 ,Providing_information
ok i can adjust the flywheel thickness and shaft diameter,Providing_information
My factorofsafety is around  2   Some parts may just have different ranges,Providing_information
I currently have the lkowest mass acceptable for a fs  greater than   2  design ,Providing_information
lowest  ,Providing_information
Isn t a factor of safety of  2  considered outstanding  most of mine are in the hundreds ,Providing_information
Isn t a factor of safety of  2  considered outstanding  most of mine are in the hundreds ,Providing_information
Isn t a factor of safety of  2  considered outstanding  most of mine are in the hundreds ,Providing_information
Isn t a factor of safety of  2  considered outstanding  most of mine are in the hundreds ,Providing_information
yeah thats what i did,Providing_information
no i don t think so,Providing_information
I don t think so,Providing_information
I just changed my factorofsafety to  3   78  but a higher mass  That s the closest I have to  2   09 ,Providing_information
Since the lowest of my designs is like  140   I mass going to prioritize mass reduction,Providing_information
Ye i think so  mine for just my part is  3   84 ,Providing_information
interesting,Providing_information
Yes  that s the goal,Providing_information
Im on mine rn with  0   1 ,Providing_information
my part mass is  6   5  and my factorofsafety is  2   09 ,Providing_information
jk u did,Providing_information
for flywheeldiameter flywheelthickness and stuff,Providing_information
it doesnt have to be that high,Providing_information
doing that now,Providing_information
my factors of safety are around  0   5 - 3 ,Providing_information
just barely above  2 ,Providing_information
I think smaller,Providing_information
piston-pin is not responding,Providing_information
masses in the hundreths,Providing_information
piston-pin is not responding,Providing_information
piston-pin is not responding,Providing_information
 12  for flywheelthickness and  60  for flywheeldiameter  my foss shows it at  12708   83  which makes no sense to me,Providing_information
I mass trying differetn combos  but its weird,Providing_information
That s literally the lowest value i have that s above  2  though,Providing_information
Since the lowest of my designs is like  140   I mass going to prioritize mass reduction,Providing_information
crankshaft offset,Providing_information
Since the lowest of my designs is like  140   I mass going to prioritize mass reduction,Providing_information
my foss is  12708   83  which makes no sense to me,Providing_information
yes both do,Providing_information
are your masses high,Providing_information
that cant be right,Providing_information
and crank pin diameter,Providing_information
I have lowest mass output selected currently,Providing_information
exactly,Providing_information
I decreased it to  82   5 ,Providing_information
I have lowest mass output selected currently,Providing_information
i don t think either of those affect me,Providing_information
I have lowest mass output selected currently,Providing_information
I have lowest mass output selected currently,Providing_information
yes  that was what I was thinking,Providing_information
yeah thats weird,Providing_information
Its now at  82   5 ,Providing_information
I-section thickness and length of connecting rod ,Providing_information
I ll send a message too see if they ll respond,Providing_information
I ll prioritize on increasing factorofsafety,Providing_information
ranges,Providing_information
Mine range from  1   5  to  65  ,Providing_information
yep just did,Providing_information
yep just did it,Providing_information
with piston pistonborediameter  equals to   75   bearing  150   flywheel  12  and shaft  60   we have a factorofsafety   12  above  2   but our mass is just a little high,Providing_information
we just need mass down so try to find a similar value in terms of factorofsafety but lower mass,Providing_information
we just need mass down so try to find a similar value in terms of factorofsafety but lower mass,Providing_information
with piston pistonborediameter  equals to   75   bearing  150   flywheel  12  and shaft  60   we have a factorofsafety   12  above  2   but our mass is just a little high,Providing_information
we just need mass down so try to find a similar value in terms of factorofsafety but lower mass,Providing_information
with piston pistonborediameter  equals to   75   bearing  150   flywheel  12  and shaft  60   we have a factorofsafety   12  above  2   but our mass is just a little high,Providing_information
cool,Providing_information
Will do,Providing_information
we just need mass down so try to find a similar value in terms of factorofsafety but lower mass,Providing_information
I think there is but I don t know how ,Providing_information
with piston pistonborediameter  equals to   75   bearing  150   flywheel  12  and shaft  60   we have a factorofsafety   12  above  2   but our mass is just a little high,Providing_information
 0   57 ,Providing_information
I think that is a good idea,Providing_information
okay cool everyone responded,Providing_information
for the crankshaft,Providing_information
okay cool everyone responded,Providing_information
okay cool everyone responded,Providing_information
okay cool everyone responded,Providing_information
My part has a lot of weight so anything to reduce weight would help,Providing_information
terrible,Providing_information
Lowering the diameter increases my factorofsafety by about  4  and increases mass by about  1 kg,Providing_information
right now my mass is at   69  and my factorofsafety is  3   84 ,Providing_information
my mass is  1   12  which is the lowest value  and my factorofsafety is  legit   4706   97 ,Providing_information
my mass is  1   12  which is the lowest value  and my factorofsafety is  legit   4706   97 ,Providing_information
my mass is  1   12  which is the lowest value  and my factorofsafety is  legit   4706   97 ,Providing_information
Definitely keep it smaller rather than larger,Providing_information
I was talking with another guy and I think we just need to optimize each parts maybe advantages ,Providing_information
yes  i think so,Providing_information
 0   1  to  3   24  for mass   1   72  to  54   23  for factorofsafety ,Providing_information
i have to choose the heaviest part now,Providing_information
yes  let s do one component each  keep the mass within   5  kg of the lowest value  and try to maximize factorofsafety,Providing_information
or else the factorofsafety is very low,Providing_information
let s change one component each  keep the mass within   5  kg of the lowest value  and try to maximize factorofsafety,Providing_information
great,Providing_information
hahaha,Providing_information
let s change one component each  keep the mass within   5  kg of the lowest value  and try to maximize factorofsafety,Providing_information
let s change one component each  keep the mass within   5  kg of the lowest value  and try to maximize factorofsafety,Providing_information
like one part has huge factorofsafety so they just minimized mass bc the part has factorofsafety over  100  no matter what option they choose,Providing_information
yeah that sounds like a good plan,Providing_information
will do,Providing_information
pass it on,Providing_information
yes,Providing_information
Mass increases  but only by about  1 kg at most and factorofsafety increases by about  4 ,Providing_information
masses go from around  1  to  4 ,Providing_information
The conrod asked me to change it to see how it affects the numbers  I think  82   5  will be the best,Providing_information
I ve been talking with flywheel and he has very high mass ranges,Providing_information
factorofsafety like   5  to  4 ,Providing_information
The value I mass at now is the lowest it can be without going below  1   5   As the crank lenght is changed  my values change though,Providing_information
nope,Providing_information
my masses are very small  and factorofsafety are  0   4 - 3   44 ,Providing_information
on it,Providing_information
The one I picked was  0   55  kg  with the lowest at  0   52  kg  but the factorofsafety is  5   625 ,Providing_information
nice  mine is a lower pistonborediameter gives lower mass and factorofsafety doesnt rly change,Providing_information
The one I picked was  0   55  kg  with the lowest at  0   52  kg  but the factorofsafety is  5   625 ,Providing_information
I think the  82   5  is the best  let me know when you are okay for me to change it back ,Providing_information
its actually at the minimum,Providing_information
Ok great,Providing_information
or like a mix since both my variable are pretty influential,Providing_information
I changed my factorofsafety to around  30  by adding  0   07  kg,Providing_information
okay  so let s try to get a high factorofsafety  as flywheel has huge masses  and they well work on mass reduction,Providing_information
check,Providing_information
The one I picked was  0   55  kg  with the lowest at  0   52  kg  but the factorofsafety is  5   625 ,Providing_information
and we ve reached the global requirements,Providing_information
The one I picked was  0   55  kg  with the lowest at  0   52  kg  but the factorofsafety is  5   625 ,Providing_information
Sorry  t is section thickness and r is ratio of connecting rod length to crank length ,Providing_information
I know its weird,Providing_information
okay so everyone did that  but we are still not doing too well,Providing_information
Pick a threshold and then minimize mass at that threshold,Providing_information
okay so everyone did that  but we are still not doing too well,Providing_information
okay so everyone did that  but we are still not doing too well,Providing_information
okay so everyone did that  but we are still not doing too well,Providing_information
go back to what you had bc we were at very good,Providing_information
oh nvm,Providing_information
I mass thinking larger pistonborediameter makes my part heavier,Providing_information
Same happened to me a bit ago,Providing_information
my part is a lot of the total weight,Providing_information
ith piston pistonborediameter  equals to   75   bearing  187   5   flywheel  12  and shaft  40   we have a factorofsafety below  2   but our mass is good  we were fair,Providing_information
ill try decreasing my mass slightly,Providing_information
Alright ,Providing_information
ith piston pistonborediameter  equals to   75   bearing  187   5   flywheel  12  and shaft  40   we have a factorofsafety below  2   but our mass is good  we were fair,Providing_information
ith piston pistonborediameter  equals to   75   bearing  187   5   flywheel  12  and shaft  40   we have a factorofsafety below  2   but our mass is good  we were fair,Providing_information
ith piston pistonborediameter  equals to   75   bearing  187   5   flywheel  12  and shaft  40   we have a factorofsafety below  2   but our mass is good  we were fair,Providing_information
Pick an factorofsafety threshold and then minimize mass at that threshold,Providing_information
I ve had it at the first one  but it says you may need my thickness to change,Providing_information
my masss is  6   28 ,Providing_information
i havent changed anything,Providing_information
and i have leeway with my factor of safety,Providing_information
Pick an factorofsafety threshold and then minimize mass at that threshold,Providing_information
Alright  b bearingoffset we have the given parameter LDr  equals to   1   2  and I have control of pistonborediameter,Providing_information
I can lower it to  75 ,Providing_information
factorofsafety is  2   85 ,Providing_information
Pick an factorofsafety threshold and then minimize mass at that threshold,Providing_information
oh okay  sounds good,Providing_information
Yes  mass minimization is quite useless on my end  as my values are  0   02  -  0   12 ,Providing_information
DONT MOVE,Providing_information
DONT CHANGE,Providing_information
wait,Providing_information
DONT CHANGE,Providing_information
wait,Providing_information
dont change anything hahah,Providing_information
wait,Providing_information
Dont change ,Providing_information
dont change anything hahah nice,Providing_information
dont change anything hahah,Providing_information
dont change anything hahah,Providing_information
We just hit very good,Providing_information
we are at excellent,Providing_information
factorofsafety optimization would be best  Try to get the highest mass possible even if it has a low factorofsafety,Providing_information
we are doing well right now,Providing_information
gotcha,Providing_information
gotcha,Providing_information
says very good,Providing_information
looking good,Providing_information
says very good,Providing_information
dont move,Providing_information
WE ARE AT EXCELLENT,Providing_information
dont move,Providing_information
 75 - 105 ,Providing_information
lowest mass I meant,Providing_information
Okay  I think I have control of L and r ,Providing_information
i did it  Looks a little closer but not quite there,Providing_information
enough money for me,Providing_information
we are at very good right now,Providing_information
 75  gives me  2   6 kg and  8   08 factorofsafety which I think is pretty good,Providing_information
i dont want to mess it up,Providing_information
ayyyyyy,Providing_information
nvm looks good,Providing_information
factorofsafety is bad,Providing_information
I have the  2 nd lowest possible mass selected for my part,Providing_information
did it  we need to drop mass more still,Providing_information
as their ranges are also pretty small,Providing_information
I can hold mine above  2  and reduce but me having a high factorofsafety might brign the overall up for not much more mass,Providing_information
ok  Im just trying to figure out how it all works together  I was talking with someone else and sometimes when I optimize my part it hurts the overall system,Providing_information
it doesnt impact it much  and my part is low mass so if i have to change it  that wont be a big deal,Providing_information
yeah i have the same questionb,Providing_information
its bleow  40  and above  2 ,Providing_information
Rolid  really solid,Providing_information
i have a really small mass  so im going to experiment with slightly higher masses and see if any of you get better simulation options,Providing_information
i have a really small mass  so im going to experiment with slightly higher masses and see if any of you get better simulation options,Providing_information
i have a really small mass  so im going to experiment with slightly higher masses and see if any of you get better simulation options,Providing_information
i have a really small mass  so im going to experiment with slightly higher masses and see if any of you get better simulation options,Providing_information
yo we got excellent,Providing_information
its bleow  40  and above  2 ,Providing_information
i don t believe piston diameter affects the flywheel at all,Providing_information
yo we got excellent,Providing_information
ok,Providing_information
yo we got excellent,Providing_information
yo we got excellent,Providing_information
IT HAS US AT EXCELLENT NOW,Providing_information
increases factorofsafety and mass,Providing_information
like my factorofsafety just went from  1   9  to  2   2  without me changin anything for my part,Providing_information
goal weight is actually  35 ,Providing_information
they updated it,Providing_information
sounds good,Providing_information
 ;  ,Providing_information
i can get my mass between  0   5  and  0   6   and still have a pretty high factorofsafety,Providing_information
hell yeah,Providing_information
goal weight is actually  35 ,Providing_information
goal weight is actually  35 ,Providing_information
at excellent so dont change anything,Providing_information
it went down,Providing_information
goal weight is actually  35 ,Providing_information
Keep it steady we got excellent,Providing_information
my ms is  1   0 ,Providing_information
excellent,Providing_information
Keep it steady we got excellent,Providing_information
we are at excellent now,Providing_information
Keep it steady we got excellent,Providing_information
We meet the factorofsafety requirement  but we lack in the mass department  Let s reduce mass ,Providing_information
right now its  0   1  but it ranges from  0   01  to  0   1 ,Providing_information
We meet the factorofsafety requirement  but we lack in the mass department  Let s reduce mass ,Providing_information
just  0   12 ,Providing_information
excellent,Providing_information
We meet the factorofsafety requirement  but we lack in the mass department  Let s reduce mass ,Providing_information
I think we are done,Providing_information
We meet the factorofsafety requirement  but we lack in the mass department  Let s reduce mass ,Providing_information
me too,Providing_information
I will try that,Providing_information
if you drop weight and i up the pin  we might still be ok,Providing_information
I think we are good,Providing_information
ok mine is the largest  Im gonna decrease,Providing_information
ok,Providing_information
record your current value,Providing_information
I think we are done,Providing_information
factorofsafety is currently  1   23 ,Providing_information
ok mine is the largest  Im gonna decrease,Providing_information
record your current value,Providing_information
ok mine is the largest  Im gonna decrease,Providing_information
record your current value,Providing_information
ok mine is the largest  Im gonna decrease,Providing_information
record your current value,Providing_information
I mass broadcasting my lowest I got,Providing_information
I think we are done,Providing_information
perfect,Providing_information
ok,Providing_information
yay,Providing_information
perfect,Providing_information
dont change ,Providing_information
perfect,Providing_information
now  1   46 ,Providing_information
dont change ,Providing_information
yep i think so,Providing_information
perfect,Providing_information
dont change ,Providing_information
we are pretty close,Providing_information
gotcha,Providing_information
sweeeeeet,Providing_information
unless it drastically changes the mass,Providing_information
ill ask,Providing_information
we got it ,Providing_information
just wait it out,Providing_information
we got it ,Providing_information
we got it ,Providing_information
we got it ,Providing_information
we have fair now,Providing_information
idk,Providing_information
nice fair ,Providing_information
Sure ,Providing_information
Fair ,Providing_information
Fair ,Providing_information
nice ,Providing_information
someone changed thier mass,Providing_information
someone change thier mass,Providing_information
I could try,Providing_information
someone changed thier mass,Providing_information
i just reduced my mass,Providing_information
mass,Providing_information
no,Providing_information
I didn ; t change,Providing_information
nope,Providing_information
not me,Providing_information
i didnt move,Providing_information
wait we re at very good,Providing_information
wait we re at very good,Providing_information
i didnt,Providing_information
wait we re at very good,Providing_information
I don t know,Providing_information
ok so  2   96  is actually Good  we need to improve factorofsafety to get it to Good,Providing_information
No I didn t,Providing_information
wait we re at very good,Providing_information
idk i didnt change,Providing_information
ok so  2   96  is actually Good  we need to improve factorofsafety to get it to Good,Providing_information
ok so  2   96  is actually Good  we need to improve factorofsafety to get it to Good,Providing_information
ok so  2   96  is actually Good  we need to improve factorofsafety to get it to Good,Providing_information
or reduced offset i should say,Providing_information
okay it shows us at very good  not excellent,Providing_information
no,Providing_information
ok,Providing_information
so I lowered the diameter and it brought the fs back down,Providing_information
I haven t changed anything,Providing_information
PIck the lowest mass over an factorofsafety of  2 ,Providing_information
the mass went up,Providing_information
PIck the lowest mass over an factorofsafety of  2 ,Providing_information
PIck the lowest mass over an factorofsafety of  2 ,Providing_information
PIck the lowest mass over an factorofsafety of  2 ,Providing_information
i dont htink piston did either,Providing_information
just leave it im fine with very good,Providing_information
just leave it im fine with very good,Providing_information
just leave it im fine with very good,Providing_information
no just leave it im fine with very good,Providing_information
i didnt touvch anything,Providing_information
Im going to try upping my mass slighly with a better factorofsafety,Providing_information
i asked,Providing_information
we were at excellent but now its very good,Providing_information
well hold up  someone just pushed us back to Poor,Providing_information
well hold up  someone just pushed us back to Poor,Providing_information
ive been at the first broadcast for a while now,Providing_information
well hold up  someone just pushed us back to Poor,Providing_information
well hold up  someone just pushed us back to Poor,Providing_information
nope,Providing_information
just did,Providing_information
My factorofsafety went down I think ,Providing_information
nope,Providing_information
mine still says fair,Providing_information
idk ,Providing_information
okay well we were at excellent and the other guys swear they didn t change anything lol,Providing_information
nah,Providing_information
im not changing anything ,Providing_information
no,Providing_information
I didn t  and neither did crankshaft  I think flywheel did,Providing_information
didnt touch anything,Providing_information
i changed nothing,Providing_information
i changed nothing,Providing_information
hmm,Providing_information
same  i even reclicked the one ive been using to make sure it didnt change somehow,Providing_information
I haven t touched anything,Providing_information
anything above a diamter of  47  gives me very low factorofsafety,Providing_information
I changed mine back,Providing_information
i even reclicked the one ive been using to make sure it didnt change somehow,Providing_information
Ok  that s odd,Providing_information
Ok  that s odd,Providing_information
i even reclicked the one ive been using to make sure it didnt change somehow,Providing_information
I think tyhe  47   5  produced better results,Providing_information
Ok  that s odd,Providing_information
Ok  that s odd,Providing_information
i have no clue whats happening with that  my mass is too low to have an impact,Providing_information
Fair  okay hold on  plenty of time to plan out the next move,Providing_information
Fair  okay hold on  plenty of time to plan out the next move,Providing_information
Fair  okay hold on  plenty of time to plan out the next move,Providing_information
 2   85 ,Providing_information
Fair  okay hold on  plenty of time to plan out the next move,Providing_information
 3   91 ,Providing_information
I think so too,Providing_information
It should be our lowest factorofsafety  but it s  0   51  instead of  2 ,Providing_information
ok,Providing_information
This is strange,Providing_information
Yeah we just need mass to go down,Providing_information
yeah its fine i jsut want   17 ,Providing_information
my factorofsafety is over  4000 ,Providing_information
i will stick with  47 ,Providing_information
my mass is  1   12 ,Providing_information
just kidding  back to poor ,Providing_information
its too low to have the impact it is having,Providing_information
just kidding  back to poor ,Providing_information
just kidding  back to poor ,Providing_information
just kidding  back to poor ,Providing_information
ok,Providing_information
i ll look and see if there are any,Providing_information
 2   06 ,Providing_information
ok youre the minimum,Providing_information
Global requirements top of page,Providing_information
It was good for a second  what happened,Providing_information
i see mine hadnt updated yet,Providing_information
yes  they are active,Providing_information
the one i mass at now is the best one there is on the list,Providing_information
when i try to bump factorofsafety up it moves us from very good to good so im leaving it,Providing_information
so it looks like my max factorofsafety is  1   23  with  47 ,Providing_information
my lowest factorofsafety is over  4000   crankshaft is the only person I would have to talk to ,Providing_information
hmm,Providing_information
yeah,Providing_information
no ive checked,Providing_information
yep,Providing_information
who moved we are at poor now,Providing_information
you could try increasing pistonborediameter a little and see what happens overall,Providing_information
i can increase factorofsafety by  1   2 ,Providing_information
im so confused what happened,Providing_information
 3   62 ,Providing_information
ok,Providing_information
if someone can decrease their mass by   9 ,Providing_information
no idea  our mass is way too high and factorofsafety too low,Providing_information
I can decrease my mass by   19 kg but that brings my factorofsafety down  1   49 ,Providing_information
i can increase factorofsafety by  1   2  piston  Me if someone can decrease their mass by   9 ,Providing_information
i can increase factorofsafety by  1   2  piston  Me if someone can decrease their mass by   9 ,Providing_information
i can increase factorofsafety by  1   2  piston  Me if someone can decrease their mass by   9 ,Providing_information
Mine is still same,Providing_information
I pistonborediameter like to keep it at  47  since that help connecting rod,Providing_information
wut,Providing_information
nah dont do that,Providing_information
says very good still,Providing_information
i have  3   27  kg and  1   23  factorofsafety,Providing_information
i can increase my mass by increasing thickness,Providing_information
its fine now,Providing_information
i have  3   27  kg and  1   23  factorofsafety,Providing_information
i have  3   27  kg and  1   23  factorofsafety,Providing_information
i have  3   27  kg and  1   23  factorofsafety,Providing_information
by about   7  or  1 ,Providing_information
it just keeps flipping so someone is touching something,Providing_information
I told everyone that  but I think connector tod and piston pin guys left,Providing_information
I am staying at mass  0   07  and fs  1   23 ,Providing_information
update back to very good,Providing_information
alright it just seems like we may have trouble getting past  1   23  factorofsafety,Providing_information
We need an factorofsafety of  1   5 ,Providing_information
that s a requirement,Providing_information
Lowest factorofsafety is the system factorofsafety,Providing_information
 2  is for expecially good design,Providing_information
it costs money,Providing_information
my highest factorofsafety is  1   23 ,Providing_information
 1   23  is the maximum possible fs for the piston pin at the current piston diameter,Providing_information
okay mine is  3   84 ,Providing_information
Mine still says fair  mass equals to  2   96   factorofsafety equals to  1   73   I can increase mass by  0   28   but increase factorofsafety by  2   63   Someone would need to decrease the mass by at least   28  tho,Providing_information
Mine still says fair  mass equals to  2   96   factorofsafety equals to  1   73   I can increase mass by  0   28   but increase factorofsafety by  2   63   Someone would need to decrease the mass by at least   28  tho,Providing_information
Mine still says fair  mass equals to  2   96   factorofsafety equals to  1   73   I can increase mass by  0   28   but increase factorofsafety by  2   63   Someone would need to decrease the mass by at least   28  tho,Providing_information
Mine still says fair  mass equals to  2   96   factorofsafety equals to  1   73   I can increase mass by  0   28   but increase factorofsafety by  2   63   Someone would need to decrease the mass by at least   28  tho,Providing_information
someones has to be that   5  though right,Providing_information
im at  1   23  factorofsafety as well and cant get above that unless we change piston diamter to  40 ,Providing_information
 1   23 ,Providing_information
That makes no sense,Providing_information
that s the highest,Providing_information
 3   03 ,Providing_information
 1   14 ,Providing_information
nevermind I mass being stupid,Providing_information
my mass is minimized rn,Providing_information
bad ok dont do that,Providing_information
yeah ,Providing_information
i think ive optimized my part,Providing_information
bueno,Providing_information
we reached good,Providing_information
piston pin has theirs at  1   23  and says that s their highest option,Providing_information
yep raised it,Providing_information
hmm Crankshaft is saying to drop mass by   28 ,Providing_information
we reached good,Providing_information
itll say your current mass  find the one thats  3  kg lower and then find the factorofsafety,Providing_information
GOOD,Providing_information
WE are GOOD,Providing_information
i have  3   27  kg and  1   23  factorofsafety,Providing_information
i have  3   27  kg and  1   23  factorofsafety,Providing_information
We are GOOD,Providing_information
GOOD ,Providing_information
With  0   12  mass ,Providing_information
me too,Providing_information
GOOD ,Providing_information
GOOD,Providing_information
nice,Providing_information
we re at good,Providing_information
nice,Providing_information
our mass is the only thing to change now,Providing_information
i drop to   97  factorofsafety,Providing_information
I say we stop changing,Providing_information
nobody touch anything haha,Providing_information
ok dont do that,Providing_information
so i dont want to change,Providing_information
nobody touch anything haha,Providing_information
I have  3   03  with mass of  0   12  ,Providing_information
nobody touch anything haha,Providing_information
cool  not touching anything,Providing_information
nobody touch anything haha,Providing_information
No,Providing_information
oh dang,Providing_information
No we re not good,Providing_information
cool  not touching anything,Providing_information
I think  75  is the best right now,Providing_information
cool  not touching anything,Providing_information
if everone can find their lkowest mass part with an factorofsafety of over  2  that chould do it,Providing_information
I have factorofsafety  equals to   3   03  with mass  equals to   0   12  ,Providing_information
HEllo,Providing_information
nvmd,Providing_information
cool  not touching anything,Providing_information
im at  2   72 kg and  2   28  factorofsafety,Providing_information
refresh it,Providing_information
im at  2   72 kg and  2   28  factorofsafety,Providing_information
im at  2   72 kg and  2   28  factorofsafety,Providing_information
ok,Providing_information
im at  2   72 kg and  2   28  factorofsafety,Providing_information
Rod designer still here,Providing_information
i agree haha,Providing_information
Only change something if it will lower mass and keep fs greater than  2 ,Providing_information
so nevermind haha,Providing_information
as someone changes their values  all other fvalues are forced to change,Providing_information
 2   06  right,Providing_information
or maybe two or three are tied,Providing_information
Yeah that s what im trying to find out,Providing_information
my individual factorofsafety is in the range of  2000   not sure how to compare that to  2 factorofsafety on a system wide level,Providing_information
I don t think any of them will be high enough if I drop any mass,Providing_information
but we have a good design,Providing_information
sorry I was distracted by other teammates ,Providing_information
all good,Providing_information
 2   03 factorofsafety is about the factorofsafety we can do and still be very good   excellent  we need to drop the mass,Providing_information
 2   03 factorofsafety is about the factorofsafety we can do and still be very good   excellent  we need to drop the mass,Providing_information
 2   03 factorofsafety is about the factorofsafety we can do and still be very good   excellent  we need to drop the mass,Providing_information
 2   03 factorofsafety is about the factorofsafety we can do and still be very good   excellent  we need to drop the mass,Providing_information
my time is up,Providing_information
my time is up,Providing_information
End experiment  nice worK ,Providing_information
End experiment  nice worK ,Providing_information
my time is up,Providing_information
End experiment  nice worK ,Providing_information
End experiment  nice worK ,Providing_information
my time is up,Providing_information
hello,Providing_information
hello,Providing_information
hello,Providing_information
hello,Providing_information
The crankshaft bearing offset is something I need to know,Providing_information
whaddup,Providing_information
wassup,Providing_information
hi,Providing_information
yo bro,Providing_information
we gotta talk,Providing_information
piston- pin designer,Providing_information
I chose a t _ f  equals to   12   0  and pistonborediameter _ s  equals to   60   0 ,Providing_information
The piston can be any value between  3  and  15 kg,Providing_information
Im working on the connecting rod  Honestly just trying to figure out how to start,Providing_information
ive got you at  75 ,Providing_information
i mass trying to minimize the mass of crankshaft and factor of safety,Providing_information
bearingoffset equals to  150 ,Providing_information
i determine bearingoffset and dc,Providing_information
sure,Providing_information
yeah the pin is pretty light  shouldnt be an issue,Providing_information
Im working on the piston,Providing_information
trying to max factorofsafety and min weight,Providing_information
trying to max factorofsafety and min weight,Providing_information
kk ill test,Providing_information
trying to max factorofsafety and min weight of the piston,Providing_information
we are  1   94  over mass rn,Providing_information
yeah,Providing_information
we are  1   94  over mass rn,Providing_information
we are  1   94  over mass rn,Providing_information
honestly the best bet for me would be a factorofsafety of above two and make the smallest weight possible,Providing_information
my stats for flywheel are as follow,Providing_information
my graphs don t show up so i mass somewhat limited,Providing_information
we are  1   94  over mass rn,Providing_information
The highest performance is at  3   91  factorofsafety and  5   2 mass,Providing_information
t _ f  equals to   12   0  and pistonborediameter _ s  equals to   60   0 ,Providing_information
yea I can lower the mass of the piston  I have it set at  8   84 kg right now,Providing_information
its t _ h  equals to   4  and pistonborediameter  equals to   75 ,Providing_information
mass  equals to   1   27  and f _ os  equals to   15886   04 ,Providing_information
i have mass for the shaft at  18   63   fs equals to  2   06 ,Providing_information
mine also,Providing_information
pistonborediameter  equals to   75 ,Providing_information
updated my mass to  1   19 ,Providing_information
updated my mass to  1   19 ,Providing_information
we at very good rn im happy with that,Providing_information
f _ os  equals to   9193   31 ,Providing_information
yes  i design the bearingoffset and dc,Providing_information
we at very good rn im happy with that,Providing_information
f _ os  equals to   9193   31 ,Providing_information
f _ os  equals to   9193   31 ,Providing_information
we at very good rn im happy with that,Providing_information
mass  equals to   1   19 ,Providing_information
we at very good rn im happy with that,Providing_information
we can tone it down some still,Providing_information
I dont believe so,Providing_information
we can tone it down some still,Providing_information
